word,confidence,duration,sentence,audio_file,source,license
чудеше,0.8720,0.441,Ја чудеше што тој премногу невешто ја вршеше работата.,common_voice_mk_39689829.mp3,Common Voice 17.0 MK,CC-0
чудната,0.9951,0.481,Тие се симнале од коњите за од поблиску да ја видат чудната глетка.,common_voice_mk_39726189.mp3,Common Voice 17.0 MK,CC-0
чудни,0.9838,0.340,"Ваквите филмови на сензационалистички и таблоиден начин прикажуваат разни злосторства, чудни обичаи и појави.",common_voice_mk_39831412.mp3,Common Voice 17.0 MK,CC-0
чудо,0.9405,0.321,Експертите во неговото творештво го наоѓаат осмото светско чудо.,common_voice_mk_39709153.mp3,Common Voice 17.0 MK,CC-0
чудовишни,0.9718,0.581,"Нејзината назапченост беше пореметена со два чудовишни запца, остри и крваво-црвени.",common_voice_mk_40037263.mp3,Common Voice 17.0 MK,CC-0
чуе,0.9992,0.320,"Секој говори и никој никого ниту слуша, ниту може да го чуе.",common_voice_mk_39825339.mp3,Common Voice 17.0 MK,CC-0
чука,0.9824,0.321,Беше тоа срцето на старецот како чука.,common_voice_mk_39790445.mp3,Common Voice 17.0 MK,CC-0
чукам,0.4144,0.383,Не само што ќе чукам туку и ќе викам.,common_voice_mk_40000712.mp3,Common Voice 17.0 MK,CC-0
чукаше,0.7246,0.441,"Срцето ѝ чукаше силно, пулсираше во нејзиното исушено грло.",common_voice_mk_39681124.mp3,Common Voice 17.0 MK,CC-0
чуму,0.9729,0.361,"Меѓутоа зошто, чуму ѝ е школа на школа?",common_voice_mk_39699431.mp3,Common Voice 17.0 MK,CC-0
чуствувам,0.9971,0.604,Не го чуствувам телото.,common_voice_mk_39726174.mp3,Common Voice 17.0 MK,CC-0
чуја,0.7822,0.321,Бронза покрај злато чуја челично ѕвекотење на топот на потковици.,common_voice_mk_39790272.mp3,Common Voice 17.0 MK,CC-0
шамивче,0.9758,0.561,"Додека читам, вели мојата жена, имам шамивче во раката.",common_voice_mk_39839677.mp3,Common Voice 17.0 MK,CC-0
шарена,0.9873,0.501,"Почнувам да живеам како шарена, топла проекција на неговите кретивни воздишки.",common_voice_mk_39761073.mp3,Common Voice 17.0 MK,CC-0
шведска,0.9988,0.441,Му се насмевнува кога го здогледува и му приоѓа на неговата шведска маса.,common_voice_mk_39812882.mp3,Common Voice 17.0 MK,CC-0
шегуваше,0.9600,0.501,"Погледнете колку е згоден, се шегуваше со новинарите.",common_voice_mk_39714919.mp3,Common Voice 17.0 MK,CC-0
шест,0.9994,0.440,"Денес ги објавуваме првите шест од изборот, а деновиве ќе објавиме уште шест.",common_voice_mk_39701575.mp3,Common Voice 17.0 MK,CC-0
шести,0.6022,0.401,На шести февруари сте разговарале со една жена покрај самопослуга.,common_voice_mk_39761222.mp3,Common Voice 17.0 MK,CC-0
шета,0.9913,0.401,"Само дете, само шета над глава му птица лета.",common_voice_mk_39695858.mp3,Common Voice 17.0 MK,CC-0
шеталиштето,0.7598,0.803,Што е со сивите плочки на шеталиштето?,common_voice_mk_39709404.mp3,Common Voice 17.0 MK,CC-0
шеташе,0.9969,0.421,Се шеташе сам низ паркот.,common_voice_mk_39852272.mp3,Common Voice 17.0 MK,CC-0
шеф,0.8854,0.261,Го избрале за шеф без исполнување на конкурсните услови.,common_voice_mk_39900586.mp3,Common Voice 17.0 MK,CC-0
шие,0.7799,0.322,Уморна е главата што сите ги шие!,common_voice_mk_39768556.mp3,Common Voice 17.0 MK,CC-0
шилец,0.8326,0.442,Вид копје со широк шилец на два реза.,common_voice_mk_39664137.mp3,Common Voice 17.0 MK,CC-0
шират,0.9349,0.361,"Реакциите главно се шират по интернет, бидејќи медиумите ги контролира власта.",common_voice_mk_39726206.mp3,Common Voice 17.0 MK,CC-0
широк,0.8304,0.401,Вид копје со широк шилец на два реза.,common_voice_mk_39664137.mp3,Common Voice 17.0 MK,CC-0
широкиот,0.8464,0.582,Која илузија сега се продава на широкиот дигитален хоризонт?,common_voice_mk_39829236.mp3,Common Voice 17.0 MK,CC-0
широко,0.9996,0.401,Софтверски пакети за форуми се широко достапни на семрежјето.,common_voice_mk_39702194.mp3,Common Voice 17.0 MK,CC-0
ширум,0.9433,0.341,Многу уметници од старите касети прават уметнички дела кои се изложуваат ширум светот.,common_voice_mk_39839583.mp3,Common Voice 17.0 MK,CC-0
шише,0.5864,0.341,Еден скришум се качи по скали и донесе шише ракија.,common_voice_mk_39839593.mp3,Common Voice 17.0 MK,CC-0
шишето,0.9904,0.441,"Шишето со вино не го добива победникот, туку оној што прв го забележал.",common_voice_mk_39774891.mp3,Common Voice 17.0 MK,CC-0
шкафче,0.4650,0.502,Тоа повеќе не е твое шкафче.,common_voice_mk_39709100.mp3,Common Voice 17.0 MK,CC-0
школа,0.9930,0.421,"Меѓутоа зошто, чуму ѝ е школа на школа?",common_voice_mk_39699431.mp3,Common Voice 17.0 MK,CC-0
шокот,0.9822,0.442,Алузиите и нијансите би ја ослабиле бруталноста на шокот.,common_voice_mk_39726223.mp3,Common Voice 17.0 MK,CC-0
шоу,0.6213,0.301,Сигурен сум дека ќе има добро шоу.,common_voice_mk_39709056.mp3,Common Voice 17.0 MK,CC-0
шпион,0.9811,0.501,"Мислат дека е шпион и известувач, реков.",common_voice_mk_39790473.mp3,Common Voice 17.0 MK,CC-0
шпионските,0.7545,0.661,"Филмот ги пародира шпионските филмови, но тој е и многу повеќе од тоа.",common_voice_mk_39781467.mp3,Common Voice 17.0 MK,CC-0
штета,0.9977,0.401,Престани пред да сториме голема штета.,common_voice_mk_39699383.mp3,Common Voice 17.0 MK,CC-0
штети,0.9991,0.381,"Ама нема врска, нека почека малку тоа дрто крмачиште, нема да му штети.",common_voice_mk_39779801.mp3,Common Voice 17.0 MK,CC-0
штити,0.9870,0.401,Пребарувачот ја штити вашата имејл адреса со генерирање на нова за една употреба,common_voice_mk_39839671.mp3,Common Voice 17.0 MK,CC-0
штици,0.9470,0.361,"Тоа е веќе со доста грубо изделкани штици направено, и исто две соби.",common_voice_mk_39745362.mp3,Common Voice 17.0 MK,CC-0
што,0.9998,0.221,Не постои таква книжевност што може да ме извлече.,common_voice_mk_39774806.mp3,Common Voice 17.0 MK,CC-0
штом,0.9955,0.321,Јави ми штом ќе пристигнеш.,common_voice_mk_39726212.mp3,Common Voice 17.0 MK,CC-0
шумата,0.9967,0.481,"Од планината, од пустината, дури и од шумата, ветерот само неа ја носи.",common_voice_mk_39699711.mp3,Common Voice 17.0 MK,CC-0
ѓавол,0.7696,0.422,"Тоа е крајно промашен ѓавол, иако има опаш.",common_voice_mk_39725911.mp3,Common Voice 17.0 MK,CC-0
ѓаволот,0.6801,0.462,"Ѓаволот ни копа ни ора, само ги учи луѓето да се караат.",common_voice_mk_39764468.mp3,Common Voice 17.0 MK,CC-0
