word,sentence,audio_path,source,license,status
тоа,"Тоа беше толку јасно, што немаше простор за преиспитување.",common_voice_mk_39768993.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
што,"Тоа беше толку јасно, што немаше простор за преиспитување.",common_voice_mk_39768993.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
беше,"Тоа беше толку јасно, што немаше простор за преиспитување.",common_voice_mk_39768993.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
јасно,"Тоа беше толку јасно, што немаше простор за преиспитување.",common_voice_mk_39768993.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
вели,"Толку мали што речиси и не можеме да ги видиме, вели мама.",common_voice_mk_39769530.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
речиси,"Толку мали што речиси и не можеме да ги видиме, вели мама.",common_voice_mk_39769530.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ги,"Толку мали што речиси и не можеме да ги видиме, вели мама.",common_voice_mk_39769530.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
што,"Толку мали што речиси и не можеме да ги видиме, вели мама.",common_voice_mk_39769530.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
мали,"Толку мали што речиси и не можеме да ги видиме, вели мама.",common_voice_mk_39769530.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
веќе,Кога веќе бев тука мораше да ме искористи некако.,common_voice_mk_39769543.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
неговиот,Најнечесна работа во животот е неговиот крај.,common_voice_mk_39769549.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
како,Стоев во судницата како будала.,common_voice_mk_39769550.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
за,За него беше неиздржливо да биде буден кога надвор има светло.,common_voice_mk_39769563.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
беше,За него беше неиздржливо да биде буден кога надвор има светло.,common_voice_mk_39769563.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ќе,Немаше претстава дека ќе биде тоа еден исцрпувачки период од празни интервјуа.,common_voice_mk_39769574.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
дека,Немаше претстава дека ќе биде тоа еден исцрпувачки период од празни интервјуа.,common_voice_mk_39769574.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
тоа,Немаше претстава дека ќе биде тоа еден исцрпувачки период од празни интервјуа.,common_voice_mk_39769574.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,Тој трчаше да го стаса автобусот.,common_voice_mk_39769576.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
само,Навистина умееме да живееме само во пораз.,common_voice_mk_39769613.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
доцна,Каде одиш олку доцна?,common_voice_mk_39769614.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
за,Едно од нив сугерира црна облека за да се избегне апсењето.,common_voice_mk_39769665.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
црна,Едно од нив сугерира црна облека за да се избегне апсењето.,common_voice_mk_39769665.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Едно од нив сугерира црна облека за да се избегне апсењето.,common_voice_mk_39769665.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
нив,Едно од нив сугерира црна облека за да се избегне апсењето.,common_voice_mk_39769665.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
преку,Сера во фокус ја има темата на деградација на моќта преку човековото тело.,common_voice_mk_39769669.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ја,Сера во фокус ја има темата на деградација на моќта преку човековото тело.,common_voice_mk_39769669.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ја,Ја избриша потта со раката.,common_voice_mk_39769677.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
со,Ја избриша потта со раката.,common_voice_mk_39769677.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ја,Работи си ја работата.,common_voice_mk_39769683.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
работи,Работи си ја работата.,common_voice_mk_39769683.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
си,Работи си ја работата.,common_voice_mk_39769683.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
пред,Триесет и четири порази пред да почне.,common_voice_mk_39769733.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,Ако ова што ви го кажувам е јасно молам сите да се насмеете гласно.,common_voice_mk_39769749.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Ако ова што ви го кажувам е јасно молам сите да се насмеете гласно.,common_voice_mk_39769749.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ова,Ако ова што ви го кажувам е јасно молам сите да се насмеете гласно.,common_voice_mk_39769749.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
сите,Ако ова што ви го кажувам е јасно молам сите да се насмеете гласно.,common_voice_mk_39769749.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
што,Ако ова што ви го кажувам е јасно молам сите да се насмеете гласно.,common_voice_mk_39769749.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
јасно,Ако ова што ви го кажувам е јасно молам сите да се насмеете гласно.,common_voice_mk_39769749.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ќе,И да не дојдеш тие ќе одат.,common_voice_mk_39769762.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
за,Што да направам за ручек?,common_voice_mk_39769766.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
што,Што да направам за ручек?,common_voice_mk_39769766.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
неговиот,Собата и прозорците во неговиот стан просто пливаат во цвеќе.,common_voice_mk_39769767.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,Го протресува јажето и им наредува да ја подигнат.,common_voice_mk_39769788.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ја,Го протресува јажето и им наредува да ја подигнат.,common_voice_mk_39769788.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
сите,Сите раскази од тој ден почнаа да мувлосуваат.,common_voice_mk_39769799.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
за,Овој паркинг простор е само за купувачите.,common_voice_mk_39769807.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
